sessionIndex,rep,H.period+t+i,UD.period.t+t.i+t.i,H.t+i+e,UD.t.i+i.e+i.e,H.i+e+five,UD.i.e+e.five+e.five,H.e+five+Shift.r,UD.e.five+five.Shift.r+five.Shift.r,H.five+Shift.r+o,UD.five.Shift.r+Shift.r.o+Shift.r.o,H.Shift.r+o+a,UD.Shift.r.o+o.a+o.a,H.o+a+n,UD.o.a+a.n+a.n,H.a+n+l,UD.a.n+n.l+n.l,H.n+l+Return
2,17,0.316,0.8272999999999999,0.345,1.3571,0.24929999999999997,1.7327,0.2891,1.417,0.3447,0.8486,0.4948,0.29179999999999995,0.478,0.3208,0.40679999999999994,0.3483,0.2889
2,18,0.3398,0.7742,0.4353,1.1041,0.343,1.7018,0.3792,1.3682,0.3388,1.2048,0.46929999999999994,0.7321000000000001,0.4284,0.6511000000000001,0.4598,0.3284,0.3327
2,19,0.3385,0.4275,0.3741,0.8711,0.2696,1.358,0.3215,1.5761,0.312,1.1237,0.4315,0.7141000000000001,0.36060000000000003,0.623,0.3524,0.6156,0.24670000000000003
2,20,0.3348,0.3965,0.3892,0.77,0.285,1.2704,0.3377,1.2604,0.35640000000000005,0.8742,0.47350000000000003,0.5978,0.3575,0.8822999999999999,0.31579999999999997,0.7737,0.24029999999999999
2,21,0.35960000000000003,0.4799,0.425,1.0543,0.3285,1.5675,0.3469,1.5364,0.3458,1.0333,0.4441,0.6826,0.3687,0.5618,0.34600000000000003,0.4709,0.255
2,22,0.3338,0.4503,0.3887,0.7857999999999999,0.2916,1.3471000000000002,0.358,1.2229,0.32689999999999997,0.7652,0.4226,0.299,0.3709,0.36970000000000003,0.37010000000000004,0.4969,0.2723
2,23,0.3292,0.4618,0.3943,0.8002,0.33049999999999996,1.1871,0.3228,1.296,0.306,0.8668,0.4405,0.4997,0.4017,0.4646,0.3977,0.7025,0.2851
2,24,0.3711,1.3401,0.4407,1.4876,0.3423,1.9937,0.3904,1.1377,0.41469999999999996,0.6056,0.655,0.09659999999999999,0.5532,0.4397,0.4348,0.6112,0.2233
2,25,0.2937,0.7813,0.3198,0.5756,0.26139999999999997,1.0826,0.316,1.2187000000000001,0.3329,0.8817999999999999,0.4329,0.4496,0.4191,0.5073,0.3864,0.6683,0.3508
2,26,0.3567,0.5382,0.42279999999999995,0.9482999999999999,0.3205,1.3049,0.2881,1.307,0.2578,0.8649,0.4215,0.3857,0.4562,0.3443,0.4409,0.4335,0.3115
2,27,0.2965,0.3512,0.3484,0.8463,0.2793,1.2746,0.3926,1.2238,0.3871,0.6313000000000001,0.5451,0.194,0.4353,0.41910000000000003,0.44139999999999996,0.6879,0.30579999999999996
2,28,0.30870000000000003,0.5067,0.3454,1.5089,0.3066,2.0897,0.2942,2.2044,0.32530000000000003,0.8965,0.4141,0.3538,0.4586,0.3084,0.4132,0.3802,0.3075
2,29,0.33899999999999997,0.3203,0.4094,0.6566,0.3007,1.1585,0.3347,1.1298,0.3632,0.5922,0.5004,0.1333,0.4577,0.33740000000000003,0.3891,0.46620000000000006,0.2672
2,30,0.32689999999999997,0.4406,0.35669999999999996,0.6225999999999999,0.2989,1.1081999999999999,0.3155,1.1111,0.3337,0.656,0.45,0.2185,0.3685,0.3983,0.3429,0.5015,0.23399999999999999
2,31,0.304,0.4905,0.34640000000000004,0.9304,0.3195,1.46,0.38780000000000003,1.4204,0.4419,1.199,0.5094000000000001,0.7992,0.4234,0.998,0.3638,0.5025,0.2915
2,32,0.2858,1.1097,0.27980000000000005,1.1967999999999999,0.2157,1.3754,0.2835,0.9168,0.3483,0.7436,0.49649999999999994,0.5102,0.46740000000000004,0.7673,0.3728,0.871,0.2662
2,33,0.3714,0.8042,0.4073,0.5037,0.3208,0.9117,0.34349999999999997,0.9191,0.3838,0.5513000000000001,0.5484,0.147,0.5215,0.2353,0.4648,0.3886,0.31289999999999996
2,34,0.3578,0.7845,0.38149999999999995,1.2507000000000001,0.3029,1.7306,0.30710000000000004,1.2285,0.3224,0.7505999999999999,0.44289999999999996,0.2982,0.41919999999999996,0.4408,0.3894,0.4097,0.2863
2,35,0.2806,0.8620000000000001,0.2727,0.5617,0.2314,1.0368,0.30810000000000004,0.8980999999999999,0.3542,0.6503,0.4605,0.2162,0.37479999999999997,0.46009999999999995,0.3601,0.7505,0.2818
2,36,0.3835,0.48419999999999996,0.43490000000000006,0.9178,0.35740000000000005,1.2791,0.3464,1.2891,0.3359,0.6937,0.6820999999999999,0.5333000000000001,0.6168999999999999,0.7859,0.5844,1.4342000000000001,0.2011
2,37,0.3643,0.4997,0.3904,0.3556,0.3163,0.7987,0.32520000000000004,0.8617999999999999,0.3626,0.8265,0.4934,1.0175999999999998,0.4602,0.9863999999999999,0.4178,1.0318,0.325
2,38,0.3019,0.44799999999999995,0.3549,0.6859000000000001,0.2739,1.4382000000000001,0.2607,1.4603,0.2881,0.9151,0.4617,0.15650000000000003,0.48540000000000005,0.41069999999999995,0.4393,0.8376999999999999,0.24659999999999999
2,39,0.3085,0.6770999999999999,0.3132,0.5029,0.2588,1.2831000000000001,0.3136,1.257,0.37370000000000003,1.0145,0.4797,0.5153000000000001,0.40059999999999996,0.5651,0.3455,0.6329,0.3055
2,40,0.338,0.6544,0.3436,1.0194,0.26940000000000003,1.9082000000000001,0.2923,1.6440000000000001,0.2915,1.0228,0.46190000000000003,0.16310000000000002,0.455,0.2274,0.46290000000000003,0.3227,0.36640000000000006
2,41,0.42180000000000006,1.1004,0.4597,0.6585000000000001,0.4148,1.2193,0.4173,0.9964999999999999,0.4253,0.7088999999999999,0.5482,0.18910000000000002,0.5199,0.4839,0.4832,0.6561,0.3785
2,42,0.4022,0.266,0.38399999999999995,0.2748,0.3278,0.7501,0.32420000000000004,0.7566999999999999,0.3477,0.6516,0.6317,0.04579999999999998,0.6274,0.5558,0.6139,0.7113999999999999,0.3557
2,43,0.3154,0.4504,0.35839999999999994,0.7166,0.2841,1.1568,0.3377,1.1815,0.36219999999999997,0.7428,0.5942000000000001,0.5281,0.5383,1.8872,0.4819,2.3656,0.2694
2,44,0.3152,2.116,0.3268,1.8434,0.2867,1.1822000000000001,0.335,1.0358,0.3769,0.5699,0.5104,0.1499,0.5029999999999999,0.21760000000000002,0.5131,0.7482,0.41519999999999996
2,45,0.3745,0.329,0.3579,0.7623000000000001,0.25839999999999996,1.3986,0.2963,1.3809,0.3414,0.7977,0.48939999999999995,0.17039999999999997,0.44730000000000003,0.2693,0.40690000000000004,0.3957,0.33909999999999996
2,46,0.40459999999999996,1.3940000000000001,0.42510000000000003,0.7965,0.3428,1.2022,0.3613,0.804,0.3645,0.7904,0.5663,0.3351,0.512,0.48539999999999994,0.5194,0.6471,0.3651
2,47,0.3522,0.6053999999999999,0.39749999999999996,0.5778,0.3537,1.0074999999999998,0.3901,0.833,0.39670000000000005,0.7289,0.5636,0.3122,0.547,0.4406,0.5307,0.5248,0.4028
2,48,0.3124,1.1872,0.3401,0.41960000000000003,0.27940000000000004,0.8759,0.3308,0.9265,0.4083,0.7506999999999999,0.5096,0.3166,0.46129999999999993,0.3564,0.39249999999999996,0.5558000000000001,0.3598
2,49,0.3585,0.6611,0.3213,0.42669999999999997,0.3015,0.8091,0.3538,0.7751,0.3797,0.6015,0.4894,0.1719,0.4229,0.2749,0.4152,0.5276,0.37170000000000003
2,50,0.3827,0.4098,0.37689999999999996,0.6850999999999999,0.3031,1.1185,0.34109999999999996,1.0782,0.3648,0.6537999999999999,0.4827,0.22729999999999997,0.4212,0.593,0.4887,0.7565,0.43829999999999997
3,1,0.3416,1.7877,0.39590000000000003,2.4699,0.3424,2.9998000000000005,0.3351,2.9431000000000003,0.3594,1.11,0.4907,0.5559,0.4355,0.5667,0.4281,0.6493,0.3627
3,2,0.367,0.6215999999999999,0.38280000000000003,1.1021,0.30820000000000003,1.5682,0.33640000000000003,1.1789,0.3583,0.5348,0.5022,0.0896,0.4711,0.2109,0.4355,0.3518,0.37229999999999996
3,3,0.4276,0.2416,0.41890000000000005,0.2923,0.34319999999999995,0.7336,0.3548,0.7449,0.3377,0.7534,0.4482,0.5212,0.4487,0.6103,0.45599999999999996,0.8638,0.4054
3,4,0.36619999999999997,0.30510000000000004,0.3035,0.49,0.26940000000000003,0.9365,0.3153,0.9413,0.3527,0.7531999999999999,0.4714,0.22699999999999998,0.4716,0.4244,0.47000000000000003,0.594,0.38849999999999996
3,5,0.32730000000000004,0.3551,0.3075,0.822,0.2899,1.258,0.3448,1.3624999999999998,0.3778,0.7674,0.6879,0.9551,0.6205999999999999,1.8821999999999999,0.5898,1.9352999999999998,0.3026
3,6,0.388,0.3514,0.31809999999999994,0.3961,0.2638,0.8326,0.2714,0.8406,0.32130000000000003,0.6548,0.42840000000000006,0.2587,0.35219999999999996,0.41550000000000004,0.3511,0.5682,0.27490000000000003
3,7,0.35660000000000003,0.3093,0.33709999999999996,0.3447,0.2517,0.8665,0.2958,0.8190999999999999,0.2905,0.7385,0.4161,0.2135,0.35309999999999997,0.4405,0.3402,1.5251,0.27390000000000003
3,8,0.36279999999999996,0.3897,0.38539999999999996,0.7989999999999999,0.3479,1.298,0.37270000000000003,1.1829999999999998,0.3772,0.641,0.492,0.15070000000000003,0.4788,0.2641,0.45189999999999997,0.4759,0.3722
3,9,0.364,0.7991,0.3468,1.0911,0.2685,1.5015,0.31679999999999997,1.1320000000000001,0.31920000000000004,0.8495999999999999,0.431,0.4738,0.403,0.49139999999999995,0.4162,0.45430000000000004,0.336
3,10,0.4007,0.651,0.3956,0.9931000000000001,0.293,1.3463,0.3506,1.3075999999999999,0.3652,0.7747999999999999,0.5749,0.2156,0.5332,0.7453,0.4643,0.8384,0.30679999999999996
3,11,0.4105,0.2021,0.444,0.5680000000000001,0.3537,1.0632000000000001,0.37770000000000004,1.0497999999999998,0.3577,0.6627000000000001,0.43,0.217,0.3909,0.3177,0.35109999999999997,0.40249999999999997,0.31389999999999996
3,12,0.3931,0.2443,0.4071,0.6692,0.32530000000000003,1.127,0.36460000000000004,1.3284,0.3764,0.9713999999999999,0.47930000000000006,0.4637,0.45450000000000007,0.3084,0.44689999999999996,0.31820000000000004,0.363
3,13,0.35320000000000007,0.2925,0.3527,0.7062999999999999,0.2881,1.1844000000000001,0.3477,1.1606999999999998,0.3458,0.7597,0.4463,0.2407,0.39880000000000004,1.2431999999999999,0.3978,1.3079,0.32689999999999997
3,14,0.3049,0.6088,0.3025,1.0023,0.2132,1.2795,0.31689999999999996,1.1402999999999999,0.3232,0.78,0.4413,0.33039999999999997,0.4044,0.32320000000000004,0.4044,0.39339999999999997,0.3124
3,15,0.383,0.27159999999999995,0.4212,0.683,0.3192,1.6087000000000002,0.30610000000000004,1.6611,0.2927,1.1897000000000002,0.4095,0.3089,0.3678,0.3421,0.3673,0.37120000000000003,0.2576
3,16,0.2953,0.3501,0.3771,0.6381,0.2935,1.0804,0.27949999999999997,1.0991,0.3008,0.6573,0.3875,0.23170000000000002,0.3466,0.3018,0.34950000000000003,0.4081,0.2981
3,17,0.37859999999999994,0.3059,0.37439999999999996,0.6841,0.2873,1.2063,0.2946,1.3574,0.28800000000000003,1.0073,0.3569,0.5361,0.3546,0.6673,0.3577,0.6381,0.2973
3,18,0.42789999999999995,0.2451,0.3965,0.6761,0.2828,1.2582,0.2767,1.4960999999999998,0.2965,1.1771,0.4589,0.5951,0.48760000000000003,0.3429,0.4974,1.0189,0.35500000000000004
3,19,0.282,0.4881,0.2585,0.7847999999999999,0.2034,1.2313,0.3063,1.1281999999999999,0.3451,0.6587,0.4765,0.1404,0.4452,0.24029999999999999,0.4275,0.33840000000000003,0.34750000000000003
3,20,0.42,0.4504,0.4052,0.8866,0.287,1.3917000000000002,0.3025,1.1208,0.3376,0.6022,0.4621,0.1375,0.4228,0.7969999999999999,0.4265,0.9353,0.35109999999999997
3,21,0.3797,0.2087,0.37629999999999997,0.6864,0.28790000000000004,1.2334,0.3311,1.2258,0.3464,0.7334999999999999,0.459,0.1826,0.4208,0.2519,0.42869999999999997,0.3332,0.328
3,22,0.3715,0.4111,0.3897,0.6835,0.3002,1.1926,0.3683,1.0038,0.3783,0.6413,0.4675,0.11989999999999999,0.363,0.3171,0.3387,0.4143,0.2822
3,23,0.3736,0.2908,0.3475,0.8895,0.23620000000000002,1.3466,0.3482,1.2387000000000001,0.3677,0.7386,0.4592,0.30929999999999996,0.42969999999999997,0.32199999999999995,0.4477,0.3152,0.3728
3,24,0.4444,0.6275999999999999,0.4225,1.1076000000000001,0.3105,1.4895,0.34299999999999997,1.2493,0.3778,0.7549999999999999,0.5049,0.179,0.4329,0.3944,0.3867,0.4954,0.2725
3,25,0.39209999999999995,0.45,0.385,0.6777,0.315,1.1423,0.3187,0.9957,0.33340000000000003,0.6696000000000001,0.4429,0.19449999999999998,0.401,0.3187,0.36729999999999996,0.3775,0.2937
3,26,0.39890000000000003,0.19219999999999998,0.3812,0.8352,0.3097,1.266,0.3342,1.2093,0.36829999999999996,0.5119,0.45880000000000004,0.1094,0.38439999999999996,0.266,0.3466,0.3987,0.29910000000000003
3,27,0.38539999999999996,0.24630000000000002,0.3661,0.7234,0.28600000000000003,1.1747,0.3453,1.1354,0.3612,0.5835,0.4738,0.1468,0.40290000000000004,0.2359,0.38260000000000005,0.3483,0.2879
3,28,0.3675,0.2732,0.4047,0.6306,0.3243,1.1381000000000001,0.3644,1.0594999999999999,0.3657,0.6827,0.4878,0.2958,0.4434,0.5014000000000001,0.45399999999999996,0.5323,0.3725
3,29,0.37670000000000003,2.0558,0.3619,1.7346000000000001,0.31129999999999997,2.3597,0.3419,1.5681,0.42110000000000003,0.846,0.5471,0.21889999999999998,0.4911,0.7919,0.4415,1.0583,0.36060000000000003
3,30,0.3994,0.2167,0.39570000000000005,0.8531,0.2778,1.3674,0.3045,1.3534,0.32189999999999996,1.1518,0.43400000000000005,0.7308999999999999,0.37650000000000006,0.8698999999999999,0.3411,0.4454,0.28809999999999997
3,31,0.405,0.1597,0.4034,0.5660999999999999,0.3105,1.206,0.31079999999999997,1.4196,0.3087,1.0184,0.457,0.3793,0.419,0.25029999999999997,0.42980000000000007,0.3308,0.3216
3,32,0.4295,0.29710000000000003,0.48460000000000003,0.6713,0.35290000000000005,1.4019,0.4199,1.2849,0.4133,1.0757,0.5341,0.46040000000000003,0.4853,0.5777000000000001,0.44709999999999994,0.4245,0.3456
3,33,0.3785,0.9824999999999999,0.3865,0.8125,0.3264,1.5945,0.3584,1.5689000000000002,0.3882,1.0158,0.48100000000000004,0.2433,0.40900000000000003,0.3271,0.4053,0.4674,0.2531
3,34,0.3785,0.3649,0.38330000000000003,0.8409,0.30160000000000003,1.3352,0.32030000000000003,1.2981,0.3361,1.1162999999999998,0.4537,0.7263,0.416,0.8916,0.39249999999999996,0.5617,0.2944
3,35,0.4193,0.44149999999999995,0.4539,0.869,0.388,1.2696,0.3907,1.5009,0.3585,0.8818,0.479,0.5076,0.4033,0.3923,0.3928,0.447,0.2836
3,36,0.3577,0.4273,0.38930000000000003,0.8645,0.30169999999999997,1.2308,0.34149999999999997,1.1931,0.34709999999999996,0.6455000000000001,0.4593,0.196,0.4077,0.23099999999999998,0.4,0.32289999999999996,0.31679999999999997
3,37,0.3733,0.3051,0.4015,0.6456000000000001,0.32,1.184,0.3643,1.1586999999999998,0.3491,0.7325999999999999,0.4519,0.19610000000000002,0.38680000000000003,0.2548,0.3891,0.334,0.2797
3,38,0.348,1.1165,0.3533,0.6843,0.2945,1.2044000000000001,0.32399999999999995,1.1915,0.3561,0.8171999999999999,0.5066999999999999,0.2607,0.46190000000000003,0.2599,0.4329,0.4042,0.359
3,39,0.3712,0.4625,0.4337,0.6396999999999999,0.3759,1.5110999999999999,0.3659,2.053,0.3123,1.6844999999999999,0.405,0.8226000000000001,0.3863,0.4798,0.40900000000000003,0.6979,0.32320000000000004
3,40,0.408,0.20990000000000003,0.4006,0.5578000000000001,0.3142,1.0611000000000002,0.32989999999999997,1.4132,0.3278,1.0292999999999999,0.4467,0.5645,0.43320000000000003,0.306,0.41969999999999996,0.3839,0.3472
3,41,0.3613,0.2705,0.37560000000000004,0.8278,0.3266,1.3092000000000001,0.3367,1.4621,0.3267,0.7826000000000001,0.4377,0.2664,0.3741,1.2233999999999998,0.38249999999999995,1.3460999999999999,0.291
3,42,0.35440000000000005,0.5867,0.3763,0.4391,0.3068,1.0091,0.32789999999999997,1.0613000000000001,0.3638,0.8791,0.482,0.3506,0.4379,0.44279999999999997,0.46529999999999994,0.5581,0.38089999999999996
3,43,0.3161,0.6756,0.37939999999999996,0.8684000000000001,0.29180000000000006,1.4081000000000001,0.4142,1.0175,0.40549999999999997,0.5601,0.5144,0.10329999999999999,0.42999999999999994,0.2367,0.3881,0.40149999999999997,0.2913
3,44,0.3664,1.0396,0.3387,0.42810000000000004,0.2949,0.9279,0.3282,0.8961999999999999,0.3527,0.7131,0.49429999999999996,0.1932,0.4587,0.3577,0.454,0.4738,0.3161
3,45,0.3639,0.3978,0.3352,0.7203999999999999,0.2787,1.3376000000000001,0.3174,1.326,0.3353,0.8657,0.536,0.2264,0.46640000000000004,0.2715,0.46799999999999997,0.367,0.3087
3,46,0.398,0.3628,0.32599999999999996,0.7872,0.2566,1.2904,0.29679999999999995,1.2398,0.37170000000000003,0.8459,0.4704,0.4572,0.40490000000000004,0.507,0.36540000000000006,0.5743,0.3358
3,47,0.4229,0.1365,0.37539999999999996,0.6101,0.3126,1.1332,0.3395,1.2392999999999998,0.36350000000000005,1.1184,0.44020000000000004,0.7041000000000001,0.384,0.7544,0.3867,0.5532,0.3474
3,48,0.3771,0.4612,0.4396,0.6456,0.3574,1.1343999999999999,0.38280000000000003,0.9778,0.366,0.6343,0.4987,0.1431,0.46599999999999997,0.20400000000000001,0.45039999999999997,0.3301,0.3224
3,49,0.4004,0.26749999999999996,0.4431,0.6413000000000001,0.37779999999999997,1.3904,0.41889999999999994,1.4176,0.4044,1.0133999999999999,0.5616,0.1974,0.49540000000000006,0.2092,0.48639999999999994,0.2538,0.32320000000000004
3,50,0.4062,0.5468999999999999,0.3633,0.7796000000000001,0.2781,1.2095,0.261,1.2417,0.3316,0.7215,0.5015000000000001,0.2691,0.5039,0.2588,0.4718,0.3287,0.3417
4,1,0.3408,0.6342,0.34240000000000004,1.2719,0.2488,1.6111,0.3113,1.8520999999999999,0.2678,1.4643,0.3722,1.5766,0.3403,1.3314,0.3883,1.1418,0.30920000000000003
4,2,0.4122,0.23010000000000003,0.4396,0.6526,0.3704,1.6038999999999999,0.3606,1.7943,0.3102,1.4347,0.3775,1.143,0.3247,1.071,0.3466,1.3329,0.29910000000000003
4,3,0.3747,0.3929,0.4087,1.1355,0.33799999999999997,1.8780000000000001,0.3702,2.4534000000000002,0.3188,1.7391,0.4111,1.1618,0.3796999999999999,0.8846,0.40659999999999996,0.9385,0.30920000000000003
4,4,0.4136,0.6790999999999999,0.3951,0.9637,0.26570000000000005,1.3237,0.3219,1.6016,0.3417,1.1364999999999998,0.4464,0.8865,0.3944,0.7649,0.4179,1.5699999999999998,0.3522
4,5,0.3894,0.7098,0.3406,0.7281000000000001,0.25939999999999996,1.2597,0.3311,2.5115,0.37170000000000003,2.1661,0.5196000000000001,1.8815,0.46630000000000005,1.5017,0.48240000000000005,1.4608999999999999,0.3943
4,6,0.4038,0.223,0.4200999999999999,0.5566,0.3398,1.1690999999999998,0.33730000000000004,1.3819,0.34840000000000004,0.9717,0.4531,0.4796,0.4323,0.46719999999999995,0.41859999999999997,0.5991,0.32899999999999996
4,7,0.39659999999999995,0.4543,0.3813,0.7217,0.298,1.4012000000000002,0.3033,1.4677,0.283,1.0316,0.39980000000000004,0.4466,0.3562,0.9440999999999999,0.3897,0.9186,0.35009999999999997
4,8,0.4304,0.2158,0.3943,0.7235,0.3016,1.2313,0.3026,1.5831,0.3068,1.4145,0.42100000000000004,0.9534999999999999,0.4049,0.6444000000000001,0.41619999999999996,0.4875,0.37239999999999995
4,9,0.4281,0.2286,0.4113,1.0954,0.3145,1.7446,0.29710000000000003,1.9285999999999999,0.29710000000000003,1.1756,0.3765,0.6945,0.3559,0.9471,0.3769,0.8934,0.3347
4,10,0.4027,0.1739,0.39999999999999997,0.6839999999999999,0.3155,1.1913,0.3379,1.4503,0.383,0.9499000000000001,0.5162,0.46930000000000005,0.4325,0.4648,0.43989999999999996,0.4891,0.3682
4,11,0.43409999999999993,0.19219999999999998,0.4236,0.5285,0.3276,0.98,0.3055,1.0995,0.3321,0.7673000000000001,0.445,0.3631,0.4323,0.5318,0.4086,0.5569,0.3176
4,12,0.3916,0.24860000000000002,0.4294,0.6453,0.34149999999999997,1.1075,0.36649999999999994,1.1743999999999999,0.3638,0.7106000000000001,0.4717,0.2487,0.42980000000000007,0.316,0.45620000000000005,0.8382000000000001,0.4
4,13,0.434,0.17110000000000003,0.41369999999999996,0.8836999999999999,0.3211,1.3896,0.35719999999999996,1.4476,0.3873,0.7291000000000001,0.6048,0.2739,0.5569999999999999,0.5254,0.4381,0.7459,0.24220000000000003
4,14,0.4057,0.2692,0.3833,0.6032,0.307,1.0720999999999998,0.3348,1.1738,0.3738,0.6973,0.4941,0.2756,0.46190000000000003,0.23049999999999998,0.49039999999999995,0.3519,0.3738
4,15,0.43710000000000004,0.1663,0.43160000000000004,0.8230000000000001,0.3213,1.3508,0.3231,1.4346,0.3416,0.7691000000000001,0.49940000000000007,0.26610000000000006,0.44010000000000005,0.4394,0.4575,0.5139,0.3232
4,16,0.4179,0.2813,0.4128,0.9907,0.3123,1.466,0.3255,1.6052000000000002,0.33930000000000005,0.7412000000000001,0.4741000000000001,0.3138,0.4374,0.2682,0.397,0.43620000000000003,0.2743
4,17,0.3809,0.6941,0.3859,0.8671,0.30469999999999997,1.4015,0.2923,2.152,0.27249999999999996,1.5765000000000002,0.4115,1.0646,0.37620000000000003,0.9134,0.401,0.9213,0.2847
4,18,0.4377,0.1861,0.44010000000000005,0.5944,0.3137,1.0838,0.329,1.1803000000000001,0.3493,0.6936,0.47850000000000004,0.2856,0.42990000000000006,0.246,0.4186,0.9283,0.30260000000000004
4,19,0.3821,2.5227999999999997,0.38,0.41960000000000003,0.3177,0.9613,0.3799,0.9286,0.4255,0.804,0.5424,0.2602,0.487,0.5383,0.4585,0.6523,0.3511
4,20,0.424,0.4269,0.4174,0.9463999999999999,0.3097,1.5473,0.33999999999999997,1.4782,0.3611,1.1197,0.47429999999999994,0.5645,0.41500000000000004,0.9015,0.4168,0.8359000000000001,0.3076
4,21,0.3997,0.1814,0.3838,0.6714,0.2986,1.2372,0.2994,1.3287,0.3358,0.8122,0.47430000000000005,0.2839,0.4571,0.3321,0.464,1.0747,0.3327
4,22,0.4026,0.1811,0.3759,0.8275,0.3023,1.286,0.33030000000000004,1.4128,0.37170000000000003,0.7745000000000001,0.49770000000000003,0.5363,0.4526,0.7641,0.4827,0.8351,0.36300000000000004
4,23,0.4062,0.2405,0.39440000000000003,0.9702,0.2952,1.4864,0.31020000000000003,2.1849,0.3357,1.3891,0.4757,1.0955,0.485,0.5275,0.5022,0.8815,0.4194
4,24,0.4128,0.4008,0.4473,0.6904,0.3529,1.0385,0.4355,1.0214,0.4097,0.6135999999999999,0.5113,0.21989999999999998,0.4155,0.30369999999999997,0.46610000000000007,0.6141,0.383
4,25,0.4588,0.4569,0.5157,1.0398,0.3582,1.7424,0.4141,1.5464999999999998,0.3788,0.8617,0.5231,0.2551,0.4733,0.2835,0.4633,0.4698,0.3388
4,26,0.3452,0.6592,0.3568,0.7621,0.2758,1.4228999999999998,0.32399999999999995,1.5972,0.30579999999999996,1.2104000000000001,0.43,0.5748,0.41650000000000004,0.4882,0.4189,0.5091000000000001,0.3123
4,27,0.3729,0.4273,0.3821,0.7175,0.2853,1.2725,0.31420000000000003,1.4848,0.3161,1.1872,0.4084,0.7041,0.3704,0.7592,0.4033,0.8976999999999999,0.3468
4,28,0.4531,0.34120000000000006,0.4178,0.5871,0.2965,1.059,0.3198,1.0781999999999998,0.38149999999999995,0.7067,0.5344,0.31,0.5166999999999999,0.33899999999999997,0.48769999999999997,0.3942,0.3572
4,29,0.4204,0.5603,0.40440000000000004,0.9678,0.2976,1.7161,0.3234,1.6212,0.3553,1.0759,0.5004,0.35159999999999997,0.4507,0.3822,0.437,0.4266,0.3024
4,30,0.4157,0.5458,0.4023,0.8362,0.3134,1.2951,0.3957,1.5523,0.38439999999999996,1.0236999999999998,0.4968,0.492,0.43300000000000005,0.4563,0.44980000000000003,0.5281,0.3187
4,31,0.4207000000000001,0.1983,0.4141,0.5341,0.32130000000000003,1.0028000000000001,0.34409999999999996,1.0982,0.3415,0.7088000000000001,0.46749999999999997,0.29710000000000003,0.4144,0.3161,0.41359999999999997,0.4306,0.33
4,32,0.3954,0.2893,0.41509999999999997,0.5288,0.32489999999999997,1.214,0.35819999999999996,2.0792,0.3192,1.9385000000000001,0.4579,1.2784000000000002,0.4075,0.488,0.41459999999999997,0.37829999999999997,0.2854
4,33,0.37639999999999996,0.2695,0.38010000000000005,0.7835,0.30079999999999996,1.2435,0.3464,1.3497999999999999,0.3941,0.6353000000000001,0.5109,0.212,0.4772,0.39859999999999995,0.4838,0.6534,0.3804
4,34,0.4075,0.2513,0.44079999999999997,0.5243,0.35409999999999997,0.9793,0.3636,1.0425,0.37649999999999995,0.5925,0.4947,0.16829999999999998,0.47759999999999997,0.2189,0.49760000000000004,0.393,0.3277
